Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Property_Age,Claim_History,Risk_Score,Premium_Amount,Claim_Amount,fraudulent_claim
POL105120,18,Male,Life,55084.06,3,2,Medium,450,18805.19,1
POL105121,55,Male,Health,84840.63,13,1,High,474,28941.19,0
POL105122,55,Male,Property,52778.81,3,2,Medium,574,15051,0
POL105123,38,Female,Auto,83417.49,5,1,Low,540,12318.56,0
POL105124,65,Female,Auto,71952.62,12,1,High,694,29290.04,0
POL105125,46,Female,Property,22706.61,8,1,Low,506,4810.38,0
POL105126,22,Female,Health,59378.32,5,0,Low,308,3858.69,0
POL105127,66,Male,Health,75141.41,9,2,Medium,446,18729.44,0
POL105128,27,Female,Property,66178.15,2,0,Low,468,9321.38,0
POL105129,45,Male,Life,44793.98,10,1,High,554,27687.72,1
POL105130,38,Female,Life,34000.8,14,2,Medium,490,14484.14,0
POL105131,67,Male,Property,25577.16,9,4,High,648,30532.21,0
POL105132,24,Male,Property,53818.59,11,1,High,562,33239.26,0
POL105133,20,Female,Auto,40621.75,10,1,High,604,30969.6,0
POL105134,62,Female,Health,49888.81,12,1,High,488,24108.8,1
POL105135,64,Male,Health,60977.04,12,1,High,492,28402.35,0
POL105136,37,Female,Property,43014.45,6,2,Medium,538,11465.17,0
POL105137,36,Female,Health,94137.26,6,0,Low,336,7785.53,0
POL105138,52,Male,Auto,15000,14,2,Medium,618,12630.05,0
POL105139,21,Female,Health,58560.46,1,0,Low,306,11666.62,0
POL105140,22,Male,Life,32315.28,13,0,High,508,27133.64,1
POL105141,18,Female,Life,67392.11,0,1,Low,400,8425.9,0
POL105142,21,Female,Property,59469.01,13,2,Medium,506,12961.74,1
POL105143,29,Male,Auto,57629.11,17,0,High,622,30712.97,0
POL105144,44,Male,Health,78316.7,18,0,High,452,27641.36,0
POL105145,59,Female,Auto,54269.9,7,0,Low,582,1465.01,0
POL105146,40,Female,Life,57460.5,19,0,High,544,29267.05,1
POL105147,42,Male,Health,66208.18,10,1,High,448,30026.25,0
POL105148,38,Male,Health,54937.88,9,0,Low,340,10342.95,0
POL105149,69,Female,Property,23405.57,7,1,Low,552,3440.44,1
POL105150,41,Male,Health,38299.6,15,4,High,446,31355.12,0
POL105151,42,Male,Property,94258.68,1,2,Medium,548,13641.19,0
POL105152,62,Male,Life,60797.46,8,1,Low,488,1304.88,0
POL105153,63,Male,Auto,45786.94,4,0,Low,590,4771.39,0
POL105154,49,Female,Health,15000,8,1,Low,362,0,0
POL105155,49,Female,Auto,90472.23,6,1,Low,562,5155.9,0
POL105156,22,Male,Property,51157.05,13,2,Medium,508,14432.07,0
POL105157,53,Male,Life,28542.28,8,1,Low,470,6418.7,0
POL105158,63,Male,Auto,83502.6,14,4,High,690,34555.14,1
POL105159,59,Female,Auto,47277.58,19,2,High,682,24707.84,0
POL105160,66,Female,Life,35224.04,2,0,Low,496,3627.65,0
POL105161,59,Female,Health,55061.74,19,3,High,482,25017.03,0
POL105162,56,Male,Life,76196.58,8,0,Low,476,6931.73,0
POL105163,33,Male,Life,40860.02,4,0,Low,430,5146.08,0
POL105164,50,Male,Life,63240.12,18,3,High,564,32314.3,0
POL105165,66,Female,Life,42311.72,15,1,High,596,27358.49,1
POL105166,38,Male,Life,53511.22,1,1,Low,440,9042.62,0
POL105167,26,Female,Auto,37990.08,1,3,High,616,31967.68,0
POL105168,23,Male,Property,79391.68,0,3,High,560,29461.44,0
POL105169,68,Male,Auto,86264.16,11,2,Medium,650,12054.15,0
POL105170,62,Female,Auto,65614.84,8,0,Low,588,4077.93,0
POL105171,52,Male,Health,35076.28,3,0,Low,368,2225.01,0
POL105172,56,Male,Health,73717.38,1,2,Medium,426,15422.5,0
POL105173,39,Male,Life,49641.85,5,1,Low,442,2375.68,0
POL105174,58,Male,Health,40273.34,4,1,Low,380,4017.65,0
POL105175,22,Female,Property,56600.22,7,0,Low,458,2498.72,0
POL105176,59,Female,Property,55333.72,17,0,High,632,32125.99,0
POL105177,40,Female,Life,52680.08,6,1,Low,444,2702.51,0
POL105178,34,Male,Health,15962.76,0,1,Low,332,4425.14,0
POL105179,29,Female,Health,27055.46,17,0,High,422,33922.89,0
POL105180,40,Male,Health,28333.11,3,4,High,444,26996.72,0
POL105181,33,Female,Property,79513.14,5,1,Low,480,8165.38,0
POL105182,20,Male,Auto,101735.77,14,2,Medium,554,16242.98,0
POL105183,47,Male,Auto,53888.91,0,1,Low,558,10042.68,0
POL105184,39,Female,Property,69247.33,10,0,High,592,28233.57,0
POL105185,26,Male,Health,51884.7,4,0,Low,316,4789.03,0
POL105186,46,Female,Life,70042.44,2,0,Low,456,4203.61,1
POL105187,64,Female,Property,63869.35,12,3,High,642,32409.81,0
POL105188,54,Male,Life,62294.3,17,2,High,572,33181.19,0
POL105189,40,Male,Property,68795.53,5,0,Low,494,6565.95,0
POL105190,30,Female,Auto,51293.97,9,1,Low,524,6660.7,0
POL105191,49,Female,Property,68192.06,3,1,Low,512,6861.52,0
POL105192,63,Male,Property,91900.6,18,0,High,640,28932.46,0
POL105193,69,Male,Life,52384.45,14,4,High,602,24989.53,1
POL105194,64,Female,Property,61299.41,14,0,High,642,33190.08,0
POL105195,65,Male,Property,84755.68,5,1,Low,544,4807.35,0
POL105196,40,Female,Property,82651,15,2,Medium,544,11195.53,0
POL105197,62,Male,Health,30031.07,9,3,High,488,29252.07,0
POL105198,34,Male,Auto,75953.4,11,1,High,632,30818.11,0
POL105199,57,Female,Auto,63166.2,14,2,Medium,628,9358.39,1
POL105200,38,Male,Health,42594.72,7,1,Low,340,3086.29,0
POL105201,19,Male,Life,45761.88,1,1,Low,402,2100.07,0
POL105202,54,Male,Life,71817.45,9,2,Medium,522,18114.09,0
POL105203,23,Male,Auto,57567.66,18,2,High,610,32591.08,0
POL105204,61,Male,Auto,57931.46,5,2,Medium,636,12881.88,0
POL105205,35,Male,Property,116731.61,9,2,Medium,534,14165.43,0
POL105206,47,Male,Life,56040.03,14,0,High,558,37682.42,0
POL105207,39,Female,Health,80220.28,11,3,High,442,30457.47,0
POL105208,50,Female,Property,39561.66,4,1,Low,514,954.25,0
POL105209,47,Female,Property,74081.43,14,2,Medium,558,16197.64,0
POL105210,34,Male,Life,59803.05,0,1,Low,432,2576.14,0
POL105211,60,Female,Property,85864.15,10,1,High,634,35203.36,1
POL105212,49,Male,Property,38143.16,3,2,Medium,562,18221.49,0
POL105213,59,Male,Life,15770.01,4,1,Low,482,7881.35,0
POL105214,68,Male,Property,60195.86,11,2,Medium,600,17139.13,0
POL105215,31,Female,Health,49835.59,1,1,Low,326,7577.83,1
POL105216,27,Male,Auto,55166.41,12,0,High,618,27314.9,0
POL105217,64,Male,Auto,25298.13,4,0,Low,592,8067.85,0
POL105218,68,Male,Auto,68897.41,6,1,Low,600,6458.15,0
POL105219,53,Male,Property,35254.28,8,2,Medium,570,12409.63,0
POL105220,51,Male,Auto,40812.39,9,4,High,666,22799.88,1
POL105221,26,Male,Health,43787.8,16,2,High,416,33908.03,0
POL105222,59,Female,Health,53800.65,1,0,Low,382,2295.64,1
POL105223,45,Female,Auto,43831.6,15,2,Medium,604,20366.07,0
POL105224,28,Male,Health,68208.34,6,1,Low,320,5331.19,0
POL105225,31,Male,Health,62990.2,18,3,High,426,27882.14,0
POL105226,56,Male,Auto,85369.29,19,0,High,676,24360.02,0
POL105227,64,Male,Auto,78554.7,9,1,Low,592,5031.04,0
POL105228,36,Female,Auto,69726.78,0,1,Low,536,3982.96,0
POL105229,32,Male,Health,105374.78,11,2,Medium,378,17173.45,0
POL105230,45,Female,Health,44792.78,7,2,Medium,404,15052.46,0
POL105231,41,Male,Auto,89167.02,12,0,High,646,35539.71,0
POL105232,25,Female,Property,34027.08,0,0,Low,464,10181.93,0
POL105233,60,Female,Auto,51439.39,14,1,High,684,29389.25,0
POL105234,26,Female,Auto,106823.02,5,3,High,616,29646.02,0
POL105235,64,Male,Auto,50061.34,7,1,Low,592,10263.58,0
POL105236,50,Male,Property,30312.69,10,0,High,614,29789.67,0
POL105237,50,Female,Life,54981.03,0,2,Medium,514,12591.26,0
POL105238,36,Male,Life,54653.18,7,0,Low,436,9599.55,0
POL105239,20,Female,Property,62813.79,9,3,High,554,32688.18,0
POL105240,27,Female,Health,67529.83,13,0,High,418,32026.64,0
POL105241,57,Female,Auto,57574.07,11,1,High,678,33233.07,0
POL105242,64,Male,Health,64320.66,1,1,Low,392,808.39,0
POL105243,59,Female,Property,34206.2,15,0,High,632,24252.46,1
POL105244,18,Male,Health,55272.33,14,0,High,400,36767.2,1
POL105245,46,Female,Health,46349.69,18,4,High,456,33986.69,0
POL105246,67,Male,Health,53963.14,3,1,Low,398,6395.91,0
POL105247,51,Female,Life,79330.5,6,1,Low,466,8129.49,0
POL105248,68,Female,Health,92639.82,5,0,Low,400,7761.43,0
POL105249,30,Female,Health,72126.86,2,0,Low,324,367.25,0
POL105250,18,Female,Health,89906.17,12,0,High,400,25562,1
POL105251,51,Male,Life,47955.93,7,0,Low,466,5009.61,0
POL105252,46,Male,Life,61895.17,10,3,High,556,26428.3,1
POL105253,65,Male,Auto,83388.76,3,1,Low,594,9443.8,0
POL105254,64,Male,Health,71781.53,4,2,Medium,442,18589.68,0
POL105255,30,Female,Property,53045.52,17,1,High,574,28336.95,1
POL105256,65,Female,Auto,88824.84,7,2,Medium,644,15044.63,0
POL105257,66,Female,Health,83138.32,4,1,Low,396,1737.35,0
POL105258,46,Male,Auto,52502.28,11,2,Medium,606,12279.09,0
POL105259,56,Female,Auto,74132.74,10,0,High,676,31686.5,0
POL105260,41,Male,Auto,67560.83,1,0,Low,546,4.3,0
POL105261,43,Female,Life,60068.36,5,4,High,550,26363.83,0
POL105262,34,Female,Auto,83669.21,15,2,Medium,582,14649.72,0
POL105263,24,Female,Health,60424.1,7,2,Medium,362,9762.93,1
POL105264,30,Male,Life,63812.53,11,3,High,524,29955.38,0
POL105265,22,Female,Health,15000,13,3,High,408,32008.56,0
POL105266,43,Female,Auto,98343.01,5,0,Low,550,4572.11,0
POL105267,66,Female,Auto,74900.71,12,0,High,696,31280.75,1
POL105268,20,Male,Health,103630.11,17,0,High,404,29277.32,1
POL105269,24,Female,Life,88179.57,6,2,Medium,462,16421.93,0
POL105270,66,Female,Auto,51499.98,15,1,High,696,27071.38,1
POL105271,56,Male,Auto,54776.72,8,2,Medium,626,16197.23,0
POL105272,18,Male,Life,37176.36,11,3,High,500,36262.42,0
POL105273,66,Female,Property,69163.75,1,1,Low,546,9477.89,0
POL105274,34,Male,Health,68510.64,0,5,High,432,33574.25,0
POL105275,60,Female,Auto,54008.08,7,1,Low,584,7095.24,0
POL105276,42,Female,Health,79995.37,3,0,Low,348,6939.77,0
POL105277,20,Male,Health,51301.28,14,2,Medium,354,16165.96,0
POL105278,32,Female,Auto,59200.26,19,0,High,628,27420.15,0
POL105279,46,Male,Auto,24174.93,2,1,Low,556,5401.33,0
POL105280,60,Female,Health,15000,12,1,High,484,34073.08,0
POL105281,49,Female,Health,26268.92,2,0,Low,362,5813.26,0
POL105282,43,Male,Life,49512.42,14,1,High,550,31701.73,0
POL105283,33,Male,Property,69715.55,13,2,Medium,530,9509.62,1
POL105284,42,Female,Property,49983.09,6,0,Low,498,11277.12,0
POL105285,45,Male,Health,74015.65,3,0,Low,354,2853.84,0
POL105286,26,Male,Property,34403.44,2,1,Low,466,11951.36,0
POL105287,18,Male,Life,73510.05,16,1,High,500,29547,0
POL105288,46,Female,Health,61313.4,18,0,High,456,29407.9,0
POL105289,39,Male,Health,84711.11,12,1,High,442,32253.27,0
POL105290,33,Male,Auto,47511.66,5,3,High,630,28568.51,1
POL105291,58,Female,Auto,51484.02,9,1,Low,580,8630.44,0
POL105292,68,Male,Property,88194.09,6,0,Low,550,6057.95,0
POL105293,61,Female,Property,63702.24,14,0,High,636,22468.67,0
POL105294,68,Female,Auto,45221.44,9,0,Low,600,4308.94,0
POL105295,58,Male,Auto,59706.36,17,1,High,680,28846.21,1
POL105296,24,Male,Life,25952.13,8,0,Low,412,4289.39,0
POL105297,31,Male,Health,45412.71,11,0,High,426,31525.25,0
POL105298,46,Female,Health,63825.79,3,1,Low,356,5832.19,0
POL105299,36,Female,Life,89103.31,18,0,High,536,30209.28,0
POL105300,36,Male,Auto,33695.95,7,1,Low,536,4251.49,0
POL105301,19,Male,Health,94617.95,16,0,High,402,30873.93,0
POL105302,58,Female,Property,35058.77,7,1,Low,530,1549.58,0
POL105303,62,Male,Auto,78235.29,13,0,High,688,29639.66,1
POL105304,32,Male,Life,77685.95,3,1,Low,428,2449.17,0
POL105305,20,Male,Property,46313.56,11,0,High,554,31191.59,0
POL105306,28,Female,Property,89859.74,18,1,High,570,32301.17,1
POL105307,63,Female,Health,83902.4,19,0,High,490,34480.1,1
POL105308,47,Male,Life,40818.59,4,3,High,558,29015.28,0
POL105309,57,Male,Life,27571.61,4,0,Low,478,2004.37,0
POL105310,35,Male,Property,64706.35,17,3,High,584,28001.77,0
POL105311,68,Male,Property,76952.92,9,1,Low,550,6117.64,0
POL105312,65,Male,Life,57043.44,3,2,Medium,544,16395.56,0
POL105313,19,Male,Auto,81538.96,17,0,High,602,32154.79,1
POL105314,49,Male,Auto,88463.56,19,1,High,662,24951.68,1
POL105315,25,Male,Life,50863.82,15,0,High,514,33816.65,1
POL105316,39,Male,Auto,15000,15,1,High,642,28552.19,0
POL105317,23,Female,Health,87311.42,14,2,Medium,360,10599.44,1
POL105318,29,Female,Health,20600.25,9,0,Low,322,6721.25,0
POL105319,64,Female,Health,43693.35,9,0,Low,392,3227.42,0
POL105320,57,Male,Health,41935.05,6,0,Low,378,1637.36,0
POL105321,53,Male,Auto,56432.01,3,2,Medium,620,17317.36,0
POL105322,32,Male,Health,43800.76,12,1,High,428,32513.32,1
POL105323,45,Female,Auto,83407.51,11,3,High,654,27002.2,0
POL105324,69,Male,Property,60557.02,5,1,Low,552,3434.66,0
POL105325,66,Male,Auto,103551.93,6,1,Low,596,3723.82,0
POL105326,62,Male,Auto,50765.34,3,0,Low,588,4488.53,0
POL105327,35,Female,Health,35901.89,9,0,Low,334,2552.08,0
POL105328,19,Female,Property,69551.51,3,2,Medium,502,15328.6,0
POL105329,30,Female,Property,86668.52,2,3,High,574,24545.06,0
POL105330,62,Male,Auto,43268.4,5,3,High,688,30141.1,0
POL105331,32,Female,Auto,87174.41,10,1,High,628,29093.58,1
POL105332,37,Female,Property,42381.96,13,2,Medium,538,18783.52,0
POL105333,46,Female,Auto,59864.6,1,2,Medium,606,17061.87,0
POL105334,59,Female,Health,67839.82,0,1,Low,382,2900.76,0
POL105335,46,Male,Auto,59366.38,6,1,Low,556,5924.99,0
POL105336,20,Female,Auto,69515.29,13,0,High,604,28918.09,1
POL105337,36,Female,Auto,61057.2,4,0,Low,536,4335.22,0
POL105338,20,Female,Property,58901.45,2,2,Medium,504,21337.17,1
POL105339,31,Female,Life,60495.47,16,1,High,526,29523.27,0
POL105340,57,Male,Life,44120.19,9,4,High,578,28246.99,1
POL105341,21,Female,Life,64994.14,2,2,Medium,456,12962.41,0
POL105342,69,Female,Life,45898.48,14,2,Medium,552,16000.75,0
POL105343,28,Male,Property,80906.53,13,0,High,570,35759.04,1
POL105344,48,Male,Health,76383.12,18,0,High,460,33196.17,0
POL105345,60,Female,Auto,47729.44,5,0,Low,584,2965.93,0
POL105346,49,Female,Life,79879.77,13,1,High,562,32565.18,1
POL105347,44,Male,Health,29274.98,13,2,Medium,402,13970.45,0
POL105348,47,Male,Health,32981.65,7,0,Low,358,2369.6,0
POL105349,60,Female,Auto,87453.39,7,3,High,684,29694.88,0
POL105350,19,Male,Auto,81248,12,0,High,602,30284.26,1
POL105351,66,Female,Auto,70612.59,19,2,High,696,25090.03,0
POL105352,26,Female,Health,59524.96,14,2,Medium,366,13998.56,0
POL105353,45,Female,Auto,48392.79,14,1,High,654,34959.73,1
POL105354,48,Female,Health,45594.28,12,0,High,460,30239.89,0
POL105355,51,Female,Health,74255.4,15,0,High,466,32851.01,1
POL105356,32,Male,Health,32495.5,13,2,Medium,378,13502.42,1
POL105357,65,Male,Health,40463.58,2,1,Low,394,8634.94,0
POL105358,42,Male,Health,68540.49,3,0,Low,348,6639.25,0
POL105359,53,Female,Health,39968.39,10,1,High,470,24164.04,0
POL105360,25,Female,Life,68066.98,18,3,High,514,35602.17,1
POL105361,26,Male,Property,28754.06,2,1,Low,466,2807.5,0
POL105362,54,Male,Health,80747.24,3,0,Low,372,1920.83,0
POL105363,65,Male,Auto,38069.34,19,1,High,694,27333.3,0
POL105364,62,Female,Health,67008.83,17,1,High,488,30864.64,1
POL105365,56,Male,Health,48332.15,18,0,High,476,29444.04,0
POL105366,49,Male,Health,74975.95,7,2,Medium,412,14692.4,0
POL105367,69,Female,Life,15000,4,0,Low,502,7508.53,0
POL105368,34,Male,Health,45822.18,8,0,Low,332,4744.37,0
POL105369,52,Male,Auto,49755.17,0,4,High,668,32459.58,0
POL105370,54,Male,Health,66049.02,19,2,High,472,30819.82,0
POL105371,36,Female,Property,60621.08,19,1,High,586,27709.27,1
POL105372,61,Male,Auto,73341.4,18,0,High,686,33556.91,0
POL105373,46,Female,Property,65038.34,14,1,High,606,27328.24,1
POL105374,24,Female,Property,90754.44,5,2,Medium,512,13336.25,0
POL105375,45,Female,Auto,84774.28,7,1,Low,554,3025.76,0
POL105376,26,Male,Health,69001.65,18,0,High,416,23825.77,0
POL105377,45,Male,Property,71730.65,1,4,High,604,23863.66,1
POL105378,23,Male,Health,48119.28,6,3,High,410,28960.28,0
POL105379,46,Male,Auto,86898.42,11,3,High,656,35033.9,1
POL105380,34,Male,Auto,15000,12,1,High,632,26834.36,1
POL105381,33,Male,Health,60199.86,13,1,High,430,31721.58,0
POL105382,40,Male,Auto,57393.73,5,2,Medium,594,7113.81,0
POL105383,48,Male,Life,82551.77,9,3,High,560,28710.65,0
POL105384,20,Female,Auto,99834.66,9,1,Low,504,5601.74,0
POL105385,38,Female,Health,44858.87,15,1,High,440,21770.47,1
POL105386,43,Male,Auto,28498.54,13,1,High,650,30890.04,0
POL105387,53,Male,Property,114558.78,17,1,High,620,29015.95,0
POL105388,59,Male,Health,67201.32,3,0,Low,382,5553.99,0
POL105389,54,Male,Health,67502.21,8,0,Low,372,4040.78,0
POL105390,39,Male,Property,87379.77,5,0,Low,492,6983.29,0
POL105391,59,Male,Life,58520.07,9,2,Medium,532,12496.78,0
POL105392,29,Female,Auto,69518.87,11,2,Medium,572,14450.23,0
POL105393,59,Female,Auto,47795,12,0,High,682,33331.5,1
POL105394,30,Female,Auto,42178.06,12,3,High,624,35841.5,1
POL105395,28,Male,Auto,53318.27,6,2,Medium,570,12139.35,0
POL105396,33,Female,Auto,63518.3,8,1,Low,530,533.87,0
POL105397,25,Female,Health,51540.56,8,1,Low,314,0,0
POL105398,57,Female,Auto,24929.2,8,1,Low,578,0,0
POL105399,57,Male,Health,74444.02,14,2,Medium,428,14813.37,0
POL105400,62,Female,Auto,45387.99,8,0,Low,588,5937.45,0
POL105401,19,Female,Health,56239.46,3,0,Low,302,5184.45,0
POL105402,47,Female,Health,64393.01,9,2,Medium,408,16833.13,0
POL105403,47,Female,Auto,67776.4,0,1,Low,558,9070.95,0
POL105404,29,Female,Property,66187.78,11,1,High,572,24561.31,0
POL105405,27,Female,Auto,58008.78,15,1,High,618,32823.78,1
POL105406,61,Female,Life,15000,6,0,Low,486,2912.73,0
POL105407,28,Female,Auto,77173.69,12,2,Medium,570,17305.69,0
POL105408,32,Male,Health,21049.15,6,0,Low,328,7218.13,0
POL105409,33,Female,Property,96524.29,5,0,Low,480,1662.62,0
POL105410,34,Male,Property,53879.05,4,2,Medium,532,13740.96,1
POL105411,43,Male,Auto,94020.32,15,1,High,650,28518.47,0
POL105412,19,Female,Property,53263.16,0,2,Medium,502,18352.72,0
POL105413,67,Female,Health,43076.64,0,0,Low,398,5408.88,0
POL105414,29,Female,Health,74308.28,16,0,High,422,33522.68,0
POL105415,68,Female,Life,83938.38,5,0,Low,500,181.99,0
POL105416,43,Male,Life,59658.89,18,2,High,550,34731.96,0
POL105417,40,Male,Property,58336.84,15,1,High,594,24061.35,0
POL105418,35,Female,Property,65504.27,11,2,Medium,534,14699.01,0
POL105419,49,Male,Health,47916.41,16,2,High,462,27212.45,0
POL105420,66,Male,Health,50819.57,15,1,High,496,30286.67,1
POL105421,55,Male,Health,62229.9,18,1,High,474,37191.28,0
POL105422,64,Male,Health,71317.14,3,2,Medium,442,12899.21,0
POL105423,20,Male,Auto,41048.13,10,0,High,604,25542.21,1
POL105424,55,Male,Health,71266.88,16,1,High,474,29722.74,0
POL105425,20,Female,Life,49132.18,6,1,Low,404,9427.03,0
POL105426,47,Female,Property,21194.71,19,2,High,608,29870.68,0
POL105427,18,Male,Health,37694.67,1,2,Medium,350,14707.39,0
POL105428,47,Female,Property,36985.58,3,2,Medium,558,13595.09,0
POL105429,62,Male,Property,53953.96,16,3,High,638,30882.29,0
POL105430,49,Female,Auto,51715.37,3,2,Medium,612,13986.04,0
POL105431,45,Male,Auto,15000,5,2,Medium,604,12346.42,0
POL105432,38,Female,Life,77717.6,6,3,High,540,25757.2,0
POL105433,63,Female,Property,59162.24,15,1,High,640,31828.99,0
POL105434,30,Male,Health,85743.58,10,1,High,424,34564.03,1
POL105435,44,Female,Life,95714.12,9,0,Low,452,11490.61,0
POL105436,53,Female,Life,46080.25,3,2,Medium,520,14043.02,0
POL105437,24,Female,Auto,72661.89,14,1,High,612,22478.59,0
POL105438,39,Male,Property,87642.54,17,0,High,592,32106.59,0
POL105439,27,Female,Life,50400.53,10,2,Medium,468,17417.66,1
POL105440,56,Male,Auto,92976.91,7,1,Low,576,3970.04,0
POL105441,32,Female,Health,57408.8,15,1,High,428,33323.87,1
POL105442,32,Female,Property,63932.9,9,0,Low,478,2745.4,0
POL105443,21,Male,Health,121752.39,0,1,Low,306,7301.6,0
POL105444,49,Female,Life,25561.28,3,0,Low,462,4447.27,0
POL105445,40,Male,Health,49172.35,6,4,High,444,32110.5,0
POL105446,23,Female,Health,48849.92,13,1,High,410,28705.24,0
POL105447,41,Male,Life,74913.66,17,4,High,546,28121.08,1
POL105448,37,Male,Auto,43107.1,17,1,High,638,35207.12,0
POL105449,54,Male,Property,50240.65,5,1,Low,522,977.2,0
POL105450,37,Female,Auto,62979.95,16,0,High,638,37464.57,0
POL105451,29,Male,Auto,56507.4,14,3,High,622,31475.61,1
POL105452,50,Female,Property,43328.47,8,1,Low,514,4411.94,0
POL105453,45,Female,Health,66977.16,10,0,High,454,27072.82,1
POL105454,25,Male,Auto,28252.48,4,1,Low,514,4629.94,0
POL105455,18,Female,Property,74434.49,10,1,High,550,32861.53,1
POL105456,54,Male,Property,90762.27,0,1,Low,522,2971.29,0
POL105457,39,Female,Life,67423.97,4,0,Low,442,0,0
POL105458,23,Male,Health,91411.99,12,2,Medium,360,12976.19,0
POL105459,38,Female,Auto,55606.33,5,2,Medium,590,11950.4,0
POL105460,49,Female,Life,79700.49,9,0,Low,462,8212.37,0
POL105461,52,Female,Auto,38068.46,7,0,Low,568,8234.75,0
POL105462,32,Male,Property,95223.16,5,2,Medium,528,19926.95,0
POL105463,22,Male,Health,65447.73,5,1,Low,308,6078.8,0
POL105464,63,Male,Health,63198.3,7,0,Low,390,10950.39,0
POL105465,67,Male,Auto,82855.19,2,0,Low,598,0,0
POL105466,65,Male,Health,59532.85,15,1,High,494,25005.97,0
POL105467,23,Male,Auto,74932.9,3,0,Low,510,2901.47,0
POL105468,42,Male,Health,87028.77,7,0,Low,348,3454.21,0
POL105469,63,Male,Health,52402.36,15,0,High,490,27279.2,0
POL105470,57,Female,Health,75463.58,2,1,Low,378,1549.37,0
