Claim_ID,Claim_Date,Policyholder_ID,Claim_Amount,Claim_Type,Suspicious_Flags,Fraud_Label
C23682,14-05-2023,P23682,11921.62,Vehicle,FALSE,0
C23683,10-02-2023,P23683,8677.98,Vehicle,FALSE,0
C23684,19-08-2023,P23684,12213.55,Vehicle,FALSE,0
C23685,14-08-2023,P23685,25092.16,Home Damage,FALSE,0
C23686,19-05-2023,P23686,7632.88,Medical,FALSE,0
C23687,20-04-2023,P23687,6200.35,Medical,FALSE,0
C23688,24-10-2023,P23688,15565.61,Vehicle,FALSE,0
C23689,26-02-2023,P23689,10332.54,Vehicle,FALSE,0
C23690,03-05-2023,P23690,9654.49,Vehicle,FALSE,0
C23691,28-08-2023,P23691,14135.07,Vehicle,FALSE,0
C23692,27-03-2023,P23692,8891.65,Medical,FALSE,0
C23693,25-06-2023,P23693,13303.84,Vehicle,FALSE,0
C23694,04-03-2023,P23694,6058.05,Vehicle,FALSE,0
C23695,08-02-2023,P23695,3082.52,Vehicle,FALSE,0
C23696,18-05-2023,P23696,17900.75,Vehicle,TRUE,1
C23697,29-08-2023,P23697,7293.46,Medical,FALSE,0
C23698,14-08-2023,P23698,10235.27,Vehicle,TRUE,1
C23699,25-07-2023,P23699,10766.36,Vehicle,FALSE,0
C23700,13-06-2023,P23700,11254.13,Vehicle,TRUE,1
C23701,27-01-2023,P23701,18678.11,Home Damage,FALSE,0
C23702,02-07-2023,P23702,9776.2,Medical,FALSE,0
C23703,17-07-2023,P23703,14651.06,Vehicle,FALSE,0
C23704,03-12-2023,P23704,13620.52,Vehicle,FALSE,0
C23705,17-04-2023,P23705,23788.88,Home Damage,FALSE,0
C23706,08-07-2023,P23706,5812.52,Vehicle,FALSE,0
C23707,05-02-2023,P23707,10512.93,Vehicle,FALSE,0
C23708,26-03-2023,P23708,11891.88,Vehicle,FALSE,0
C23709,04-06-2023,P23709,27391.28,Home Damage,FALSE,0
C23710,18-06-2023,P23710,16033.54,Vehicle,FALSE,0
C23711,11-10-2023,P23711,19380.77,Vehicle,TRUE,1
C23712,29-09-2023,P23712,24530.13,Home Damage,FALSE,0
C23713,04-02-2023,P23713,23677.91,Home Damage,TRUE,0
C23714,03-07-2023,P23714,20640.33,Home Damage,FALSE,0
C23715,09-04-2023,P23715,10522.87,Vehicle,FALSE,0
C23716,25-08-2023,P23716,20938.03,Vehicle,FALSE,1
C23717,02-05-2023,P23717,14047.71,Vehicle,FALSE,0
C23718,23-01-2023,P23718,16886.35,Home Damage,TRUE,0
C23719,04-03-2023,P23719,6505.17,Medical,FALSE,0
C23720,22-11-2023,P23720,14129.56,Vehicle,FALSE,0
C23721,30-05-2023,P23721,12414.57,Vehicle,FALSE,0
C23722,14-07-2023,P23722,11326.53,Vehicle,FALSE,0
C23723,21-03-2023,P23723,7545.08,Medical,FALSE,0
C23724,11-11-2023,P23724,10645.77,Vehicle,TRUE,0
C23725,02-06-2023,P23725,8670.96,Vehicle,FALSE,0
C23726,17-01-2023,P23726,14215.75,Vehicle,FALSE,0
C23727,08-02-2023,P23727,5789.75,Medical,TRUE,0
C23728,29-11-2023,P23728,18945.29,Home Damage,FALSE,0
C23729,14-12-2023,P23729,8547.09,Vehicle,FALSE,0
C23730,21-07-2023,P23730,16014.19,Vehicle,FALSE,0
C23731,07-10-2023,P23731,7213.49,Vehicle,FALSE,0
C23732,29-03-2023,P23732,12864.02,Vehicle,FALSE,0
C23733,27-10-2023,P23733,9563.92,Vehicle,FALSE,0
C23734,19-10-2023,P23734,7709.94,Medical,FALSE,0
C23735,21-12-2023,P23735,7003.03,Vehicle,TRUE,0
C23736,11-03-2023,P23736,26772.61,Home Damage,TRUE,1
C23737,04-05-2023,P23737,9601.02,Vehicle,FALSE,0
C23738,21-03-2023,P23738,18316.3,Vehicle,FALSE,0
C23739,14-02-2023,P23739,10776.62,Vehicle,FALSE,0
C23740,21-08-2023,P23740,9617.23,Vehicle,TRUE,1
C23741,03-06-2023,P23741,21708.79,Home Damage,TRUE,1
C23742,29-06-2023,P23742,10478.95,Vehicle,FALSE,0
C23743,31-01-2023,P23743,18376.58,Vehicle,FALSE,0
C23744,26-03-2023,P23744,12226.6,Vehicle,FALSE,0
C23745,14-02-2023,P23745,13756.41,Vehicle,FALSE,1
C23746,19-11-2023,P23746,18460.26,Vehicle,FALSE,0
C23747,28-11-2023,P23747,6132.54,Vehicle,FALSE,0
C23748,31-08-2023,P23748,20303.67,Home Damage,FALSE,0
C23749,09-02-2023,P23749,14371.25,Home Damage,FALSE,0
C23750,01-07-2023,P23750,22623.44,Home Damage,FALSE,0
C23751,24-10-2023,P23751,11958.83,Vehicle,FALSE,0
C23752,22-03-2023,P23752,13908.57,Vehicle,FALSE,0
C23753,07-02-2023,P23753,15462.59,Vehicle,FALSE,0
C23754,22-12-2023,P23754,16414.73,Vehicle,FALSE,0
C23755,26-02-2023,P23755,5056.47,Medical,FALSE,0
C23756,18-11-2023,P23756,19173.36,Home Damage,FALSE,0
C23757,30-01-2023,P23757,21095.84,Home Damage,FALSE,0
C23758,23-09-2023,P23758,14324.24,Vehicle,FALSE,0
C23759,15-08-2023,P23759,13807.8,Vehicle,FALSE,0
C23760,13-11-2023,P23760,13277.11,Vehicle,FALSE,0
C23761,19-10-2023,P23761,13541.69,Home Damage,FALSE,0
C23762,23-02-2023,P23762,10607.61,Vehicle,FALSE,0
C23763,07-04-2023,P23763,8879.95,Vehicle,FALSE,0
C23764,04-01-2023,P23764,7281.79,Vehicle,FALSE,0
C23765,06-11-2023,P23765,8487.52,Vehicle,FALSE,0
C23766,01-04-2023,P23766,8864.73,Vehicle,TRUE,1
C23767,30-03-2023,P23767,16210.39,Vehicle,FALSE,0
C23768,16-11-2023,P23768,11041.61,Vehicle,FALSE,0
C23769,02-04-2023,P23769,19015.49,Home Damage,FALSE,0
C23770,30-05-2023,P23770,9935.26,Vehicle,FALSE,0
C23771,22-08-2023,P23771,16863.65,Vehicle,FALSE,0
C23772,03-12-2023,P23772,10052.45,Medical,FALSE,0
C23773,28-02-2023,P23773,8107.54,Medical,FALSE,0
C23774,04-07-2023,P23774,11161.64,Vehicle,FALSE,0
C23775,13-02-2023,P23775,19878.5,Home Damage,FALSE,0
C23776,29-06-2023,P23776,6678.44,Vehicle,TRUE,1
C23777,17-03-2023,P23777,21435.73,Home Damage,TRUE,1
C23778,24-05-2023,P23778,9079.01,Vehicle,FALSE,0
C23779,11-04-2023,P23779,11767.11,Vehicle,FALSE,0
C23780,29-09-2023,P23780,9579.5,Vehicle,FALSE,0
C23781,24-02-2023,P23781,7767.19,Vehicle,FALSE,0
C23782,08-07-2023,P23782,10374.69,Medical,FALSE,0
C23783,17-12-2023,P23783,7127.86,Medical,FALSE,0
C23784,01-12-2023,P23784,20181.26,Home Damage,TRUE,1
C23785,18-03-2023,P23785,18105.29,Home Damage,FALSE,0
C23786,23-10-2023,P23786,6939.97,Medical,FALSE,0
C23787,07-08-2023,P23787,13077.16,Vehicle,FALSE,0
C23788,04-10-2023,P23788,13686.13,Vehicle,FALSE,1
C23789,07-03-2023,P23789,14051,Vehicle,FALSE,0
C23790,16-05-2023,P23790,14248.09,Vehicle,FALSE,0
C23791,22-08-2023,P23791,9789.55,Vehicle,FALSE,0
C23792,18-07-2023,P23792,21693.66,Home Damage,FALSE,0
C23793,23-09-2023,P23793,11322.95,Medical,FALSE,0
C23794,12-02-2023,P23794,12462.51,Vehicle,FALSE,0
C23795,27-12-2023,P23795,11436.15,Vehicle,FALSE,0
C23796,16-08-2023,P23796,8348.48,Medical,FALSE,0
C23797,15-08-2023,P23797,6769.93,Medical,FALSE,0
C23798,04-03-2023,P23798,21808.56,Home Damage,FALSE,0
C23799,20-06-2023,P23799,14383.62,Vehicle,FALSE,0
C23800,07-09-2023,P23800,18797.31,Vehicle,FALSE,0
C23801,04-12-2023,P23801,14473.26,Vehicle,FALSE,0
C23802,07-09-2023,P23802,10969.68,Vehicle,FALSE,0
C23803,03-11-2023,P23803,6569.98,Medical,FALSE,0
C23804,26-08-2023,P23804,13213.93,Vehicle,FALSE,0
C23805,25-02-2023,P23805,31592.06,Home Damage,TRUE,1
C23806,20-06-2023,P23806,8979.72,Vehicle,FALSE,0
C23807,03-02-2023,P23807,6365.21,Medical,FALSE,0
C23808,11-11-2023,P23808,26685.94,Home Damage,FALSE,0
C23809,10-05-2023,P23809,16337.69,Home Damage,FALSE,0
C23810,10-05-2023,P23810,16829.61,Home Damage,FALSE,0
C23811,31-05-2023,P23811,15844.78,Home Damage,FALSE,1
C23812,23-05-2023,P23812,15282.68,Vehicle,FALSE,0
C23813,28-04-2023,P23813,17606.19,Vehicle,FALSE,0
C23814,23-07-2023,P23814,14439.28,Vehicle,FALSE,0
C23815,23-08-2023,P23815,9187.58,Medical,FALSE,0
C23816,17-01-2023,P23816,16911.66,Vehicle,TRUE,1
C23817,23-03-2023,P23817,11687.68,Vehicle,TRUE,1
C23818,14-01-2023,P23818,18818.04,Home Damage,FALSE,0
C23819,22-03-2023,P23819,7295.3,Vehicle,FALSE,0
C23820,26-07-2023,P23820,15138.91,Home Damage,FALSE,0
C23821,23-07-2023,P23821,14693.76,Home Damage,TRUE,1
C23822,29-09-2023,P23822,8585.03,Vehicle,FALSE,0
C23823,01-02-2023,P23823,6353.9,Medical,TRUE,1
C23824,23-01-2023,P23824,19331.63,Home Damage,FALSE,0
C23825,12-04-2023,P23825,18177.15,Home Damage,FALSE,0
C23826,11-06-2023,P23826,10379.17,Vehicle,FALSE,0
C23827,08-04-2023,P23827,10054.38,Vehicle,FALSE,0
C23828,24-05-2023,P23828,11917.55,Vehicle,FALSE,0
C23829,14-04-2023,P23829,13732.84,Vehicle,FALSE,0
C23830,20-11-2023,P23830,12501.86,Vehicle,FALSE,0
C23831,20-06-2023,P23831,18409.46,Vehicle,FALSE,0
C23832,05-03-2023,P23832,22699.2,Home Damage,FALSE,0
C23833,01-09-2023,P23833,8328.72,Medical,FALSE,0
C23834,12-03-2023,P23834,9947.8,Vehicle,FALSE,0
C23835,01-10-2023,P23835,12574.67,Vehicle,FALSE,0
C23836,05-05-2023,P23836,21708.72,Home Damage,FALSE,0
C23837,13-11-2023,P23837,12232.13,Vehicle,TRUE,1
C23838,27-11-2023,P23838,12059.52,Vehicle,TRUE,0
C23839,17-04-2023,P23839,17079.34,Vehicle,FALSE,0
C23840,28-05-2023,P23840,9246.82,Medical,FALSE,0
C23841,11-07-2023,P23841,13171.05,Vehicle,FALSE,0
C23842,03-12-2023,P23842,24851.95,Home Damage,FALSE,0
C23843,14-08-2023,P23843,14410.77,Vehicle,FALSE,0
C23844,30-08-2023,P23844,8633.63,Vehicle,FALSE,0
C23845,28-12-2023,P23845,9897.86,Vehicle,FALSE,0
C23846,11-10-2023,P23846,9813.28,Vehicle,FALSE,0
C23847,12-06-2023,P23847,8556.26,Vehicle,FALSE,1
C23848,08-01-2023,P23848,13788.21,Home Damage,FALSE,0
C23849,13-12-2023,P23849,11373.52,Vehicle,FALSE,0
C23850,01-06-2023,P23850,10336.93,Medical,FALSE,0
C23851,18-11-2023,P23851,15020.13,Vehicle,FALSE,0
C23852,05-04-2023,P23852,14287.96,Vehicle,FALSE,0
C23853,02-08-2023,P23853,7906.78,Medical,FALSE,0
C23854,05-03-2023,P23854,7205.99,Vehicle,FALSE,0
C23855,06-03-2023,P23855,12440.05,Vehicle,FALSE,0
C23856,27-09-2023,P23856,28046.37,Home Damage,FALSE,0
C23857,25-01-2023,P23857,8914.38,Vehicle,FALSE,0
C23858,10-04-2023,P23858,12933.08,Vehicle,FALSE,0
C23859,15-04-2023,P23859,10764.26,Vehicle,FALSE,0
C23860,11-05-2023,P23860,8437.04,Vehicle,FALSE,0
C23861,17-11-2023,P23861,8180.05,Vehicle,FALSE,0
C23862,19-01-2023,P23862,19466.2,Home Damage,FALSE,0
C23863,13-08-2023,P23863,19196.08,Home Damage,TRUE,1
C23864,16-04-2023,P23864,16371.28,Home Damage,FALSE,0
C23865,23-02-2023,P23865,11052.22,Vehicle,FALSE,0
C23866,14-08-2023,P23866,11050.71,Vehicle,FALSE,0
C23867,26-12-2023,P23867,4351.39,Medical,FALSE,0
C23868,15-01-2023,P23868,10313.94,Medical,FALSE,0
C23869,17-02-2023,P23869,9330.11,Vehicle,FALSE,0
C23870,19-05-2023,P23870,20508.98,Home Damage,FALSE,0
C23871,03-02-2023,P23871,12289.69,Vehicle,FALSE,0
C23872,21-12-2023,P23872,19116.34,Home Damage,FALSE,0
C23873,29-07-2023,P23873,9602.27,Vehicle,FALSE,0
C23874,19-01-2023,P23874,6670.56,Medical,FALSE,0
C23875,15-07-2023,P23875,13286.37,Vehicle,FALSE,0
C23876,22-11-2023,P23876,19799.29,Home Damage,FALSE,0
C23877,25-04-2023,P23877,20904.26,Vehicle,FALSE,0
C23878,18-12-2023,P23878,11747.72,Vehicle,FALSE,0
C23879,16-03-2023,P23879,10471.76,Vehicle,TRUE,1
C23880,30-05-2023,P23880,15558.16,Vehicle,TRUE,1
C23881,05-02-2023,P23881,19899.8,Home Damage,TRUE,1
C23882,30-08-2023,P23882,11738.26,Vehicle,TRUE,1
C23883,31-05-2023,P23883,9209.5,Vehicle,FALSE,0
C23884,04-03-2023,P23884,7207.75,Medical,FALSE,0
C23885,03-06-2023,P23885,8938,Medical,FALSE,0
C23886,07-07-2023,P23886,12089.21,Vehicle,FALSE,0
C23887,11-08-2023,P23887,11007.4,Vehicle,FALSE,0
C23888,03-04-2023,P23888,22180.54,Home Damage,FALSE,0
C23889,05-01-2023,P23889,12266.34,Vehicle,FALSE,0
C23890,15-06-2023,P23890,18457.04,Vehicle,FALSE,0
C23891,25-01-2023,P23891,14090.28,Vehicle,FALSE,0
C23892,08-04-2023,P23892,12308.38,Medical,FALSE,0
C23893,25-09-2023,P23893,12909.65,Vehicle,FALSE,0
C23894,30-05-2023,P23894,10662.49,Vehicle,FALSE,0
C23895,09-09-2023,P23895,7204.09,Vehicle,FALSE,0
C23896,25-03-2023,P23896,9845.3,Medical,FALSE,0
C23897,12-10-2023,P23897,17255.45,Vehicle,TRUE,1
C23898,21-06-2023,P23898,8893.92,Vehicle,FALSE,0
C23899,09-08-2023,P23899,12465.1,Vehicle,FALSE,0
C23900,19-04-2023,P23900,14765.14,Vehicle,FALSE,1
C23901,27-01-2023,P23901,8431.61,Vehicle,FALSE,0
C23902,03-09-2023,P23902,9435.1,Vehicle,FALSE,0
C23903,24-02-2023,P23903,13766.38,Vehicle,FALSE,0
C23904,13-05-2023,P23904,13186.58,Vehicle,FALSE,0
C23905,21-02-2023,P23905,13385.17,Vehicle,FALSE,0
C23906,10-09-2023,P23906,8884.93,Vehicle,FALSE,0
C23907,26-09-2023,P23907,13092.74,Vehicle,FALSE,0
C23908,25-10-2023,P23908,14308.89,Vehicle,TRUE,1
C23909,20-03-2023,P23909,16339.02,Vehicle,TRUE,1
C23910,18-01-2023,P23910,9241.04,Medical,FALSE,0
C23911,02-11-2023,P23911,16154.9,Vehicle,FALSE,0
C23912,15-09-2023,P23912,10600.1,Vehicle,FALSE,0
C23913,09-12-2023,P23913,15371.66,Vehicle,FALSE,0
C23914,17-04-2023,P23914,13240.3,Vehicle,TRUE,0
C23915,16-02-2023,P23915,9468.31,Vehicle,FALSE,0
C23916,03-09-2023,P23916,21887.17,Home Damage,FALSE,0
C23917,30-03-2023,P23917,8692.06,Vehicle,TRUE,1
C23918,22-07-2023,P23918,17998.94,Home Damage,FALSE,0
C23919,28-08-2023,P23919,12736.78,Vehicle,FALSE,0
C23920,25-09-2023,P23920,19202.61,Vehicle,TRUE,1
C23921,13-01-2023,P23921,12271.24,Vehicle,FALSE,0
C23922,17-05-2023,P23922,13326.9,Home Damage,FALSE,0
C23923,11-11-2023,P23923,17461.12,Home Damage,FALSE,1
C23924,22-06-2023,P23924,5423.51,Medical,FALSE,0
C23925,18-08-2023,P23925,15928.3,Vehicle,FALSE,0
C23926,17-07-2023,P23926,4573.89,Medical,FALSE,0
C23927,31-08-2023,P23927,14224.73,Vehicle,FALSE,0
C23928,12-02-2023,P23928,9690.71,Medical,FALSE,0
C23929,26-11-2023,P23929,12114.44,Vehicle,FALSE,0
C23930,06-10-2023,P23930,10764.78,Medical,TRUE,0
C23931,20-03-2023,P23931,19960.23,Home Damage,FALSE,0
C23932,06-10-2023,P23932,17761.09,Vehicle,FALSE,0
C23933,20-08-2023,P23933,28796.27,Home Damage,FALSE,0
C23934,11-04-2023,P23934,9551.31,Vehicle,FALSE,0
C23935,11-06-2023,P23935,7157.45,Medical,FALSE,0
C23936,24-05-2023,P23936,23290.72,Home Damage,TRUE,1
C23937,19-04-2023,P23937,20980.66,Vehicle,FALSE,1
C23938,21-08-2023,P23938,14932.71,Vehicle,TRUE,0
C23939,21-04-2023,P23939,14683.37,Vehicle,FALSE,0
C23940,20-08-2023,P23940,16060.96,Vehicle,FALSE,0
C23941,26-08-2023,P23941,9216.52,Home Damage,FALSE,0
C23942,16-07-2023,P23942,5842.68,Medical,TRUE,1
C23943,30-09-2023,P23943,14554.86,Vehicle,FALSE,0
C23944,27-03-2023,P23944,21684.72,Home Damage,FALSE,0
C23945,22-10-2023,P23945,16675.86,Home Damage,FALSE,0
C23946,10-02-2023,P23946,13324.19,Vehicle,TRUE,0
C23947,17-02-2023,P23947,7174.79,Vehicle,FALSE,0
C23948,18-03-2023,P23948,13356.46,Vehicle,FALSE,0
C23949,27-06-2023,P23949,8681.11,Vehicle,FALSE,0
C23950,14-09-2023,P23950,8264.84,Vehicle,FALSE,0
C23951,27-04-2023,P23951,12110.18,Vehicle,FALSE,0
C23952,19-01-2023,P23952,13043.96,Vehicle,FALSE,0
C23953,28-02-2023,P23953,11318.45,Vehicle,FALSE,0
C23954,15-07-2023,P23954,24396.44,Home Damage,FALSE,0
C23955,17-04-2023,P23955,15529.96,Home Damage,FALSE,0
C23956,11-10-2023,P23956,9382.33,Vehicle,TRUE,1
C23957,03-02-2023,P23957,8896.69,Home Damage,FALSE,0
C23958,22-10-2023,P23958,6341.22,Medical,FALSE,0
C23959,08-09-2023,P23959,12028.91,Vehicle,FALSE,0
C23960,06-05-2023,P23960,10234.64,Vehicle,FALSE,0
C23961,05-12-2023,P23961,15951.24,Home Damage,FALSE,0
C23962,16-04-2023,P23962,15082.18,Vehicle,FALSE,0
C23963,29-06-2023,P23963,12526.52,Vehicle,FALSE,0
C23964,20-04-2023,P23964,7884.39,Medical,TRUE,1
C23965,16-08-2023,P23965,12051.75,Vehicle,FALSE,0
C23966,01-05-2023,P23966,21048.53,Home Damage,TRUE,1
C23967,17-04-2023,P23967,7192.39,Vehicle,FALSE,0
C23968,11-05-2023,P23968,28604.8,Home Damage,FALSE,0
C23969,23-01-2023,P23969,11352.52,Vehicle,FALSE,0
C23970,25-05-2023,P23970,9072.37,Vehicle,FALSE,0
C23971,23-11-2023,P23971,19347.72,Vehicle,FALSE,0
C23972,03-06-2023,P23972,20971.38,Vehicle,FALSE,0
C23973,17-04-2023,P23973,6266.95,Medical,FALSE,1
C23974,26-05-2023,P23974,10130.35,Medical,FALSE,0
C23975,09-09-2023,P23975,8058.81,Vehicle,FALSE,0
C23976,29-10-2023,P23976,7056.13,Medical,FALSE,0
C23977,11-03-2023,P23977,13525.01,Vehicle,TRUE,0
C23978,31-01-2023,P23978,12232.56,Vehicle,TRUE,1
C23979,03-04-2023,P23979,13285.14,Vehicle,FALSE,0
C23980,17-05-2023,P23980,8371.32,Medical,FALSE,0
C23981,12-06-2023,P23981,7387.38,Medical,FALSE,0
C23982,22-03-2023,P23982,15454.05,Home Damage,FALSE,0
C23983,12-11-2023,P23983,31905.01,Home Damage,FALSE,0
C23984,17-03-2023,P23984,17979.43,Home Damage,FALSE,0
C23985,04-03-2023,P23985,6663.9,Medical,FALSE,0
C23986,10-04-2023,P23986,10458.65,Vehicle,FALSE,0
C23987,17-02-2023,P23987,7590.62,Medical,FALSE,0
C23988,15-03-2023,P23988,22664.93,Home Damage,FALSE,0
C23989,10-11-2023,P23989,12623.06,Home Damage,FALSE,0
C23990,11-07-2023,P23990,12982.35,Vehicle,TRUE,1
C23991,30-01-2023,P23991,1746.67,Medical,FALSE,1
C23992,06-06-2023,P23992,24923.97,Home Damage,FALSE,0
C23993,23-09-2023,P23993,9210.01,Vehicle,FALSE,0
C23994,13-09-2023,P23994,21417.74,Home Damage,FALSE,0
C23995,08-02-2023,P23995,11644.59,Vehicle,FALSE,0
C23996,24-02-2023,P23996,10138.08,Medical,FALSE,0
C23997,28-01-2023,P23997,12937.21,Home Damage,FALSE,0
C23998,28-04-2023,P23998,12151.45,Vehicle,FALSE,0
C23999,28-07-2023,P23999,13528.72,Vehicle,FALSE,0
C24000,16-03-2023,P24000,8664.24,Medical,FALSE,0
C24001,06-03-2023,P24001,10630.15,Vehicle,FALSE,0
C24002,03-12-2023,P24002,12071.13,Vehicle,FALSE,0
C24003,22-12-2023,P24003,7508.57,Vehicle,FALSE,0
C24004,10-04-2023,P24004,13648.62,Vehicle,FALSE,0
C24005,15-02-2023,P24005,10882.14,Vehicle,FALSE,0
C24006,12-11-2023,P24006,14811.73,Vehicle,TRUE,1
C24007,05-06-2023,P24007,11584.83,Vehicle,FALSE,0
C24008,28-08-2023,P24008,17599.71,Home Damage,FALSE,0
C24009,19-12-2023,P24009,22864.65,Home Damage,FALSE,0
C24010,16-09-2023,P24010,13868.46,Vehicle,FALSE,0
C24011,16-05-2023,P24011,12426.52,Vehicle,TRUE,1
C24012,17-07-2023,P24012,27553.09,Home Damage,FALSE,0
C24013,06-07-2023,P24013,13628.32,Vehicle,FALSE,0
C24014,26-04-2023,P24014,18177.71,Home Damage,FALSE,0
C24015,27-02-2023,P24015,17618.41,Home Damage,FALSE,0
C24016,11-03-2023,P24016,12795.77,Vehicle,FALSE,0
C24017,03-04-2023,P24017,13216.63,Vehicle,FALSE,0
C24018,17-08-2023,P24018,8603.05,Medical,FALSE,0
C24019,17-05-2023,P24019,7193.93,Medical,FALSE,0
C24020,15-04-2023,P24020,8046.27,Medical,FALSE,0
C24021,01-11-2023,P24021,8844.44,Vehicle,TRUE,0
C24022,05-12-2023,P24022,10772.3,Vehicle,FALSE,0
C24023,17-01-2023,P24023,13875.1,Vehicle,FALSE,0
C24024,23-02-2023,P24024,10384.21,Vehicle,TRUE,1
C24025,22-04-2023,P24025,19342.93,Home Damage,FALSE,0
C24026,21-06-2023,P24026,12978.09,Vehicle,FALSE,0
C24027,01-11-2023,P24027,15668.17,Vehicle,FALSE,0
C24028,24-05-2023,P24028,9416.82,Vehicle,FALSE,0
C24029,26-03-2023,P24029,16446.81,Vehicle,FALSE,0
C24030,12-01-2023,P24030,10979.55,Vehicle,FALSE,0
C24031,09-09-2023,P24031,14798.87,Vehicle,FALSE,0
C24032,04-08-2023,P24032,26687.14,Home Damage,FALSE,0
C24033,06-05-2023,P24033,5314.03,Medical,TRUE,1
C24034,08-04-2023,P24034,8508.12,Medical,FALSE,0
C24035,31-10-2023,P24035,21809.75,Home Damage,FALSE,0
C24036,28-01-2023,P24036,9677.34,Medical,FALSE,0
C24037,02-12-2023,P24037,18461.96,Home Damage,FALSE,0
C24038,23-09-2023,P24038,9957.57,Vehicle,FALSE,0
C24039,21-02-2023,P24039,15393.91,Home Damage,FALSE,0
C24040,23-05-2023,P24040,12459.31,Vehicle,FALSE,0
C24041,12-05-2023,P24041,25953.02,Home Damage,TRUE,1
C24042,12-12-2023,P24042,9484.49,Vehicle,FALSE,0
C24043,26-07-2023,P24043,9960.29,Vehicle,FALSE,0
C24044,03-03-2023,P24044,19464.45,Home Damage,TRUE,1
C24045,29-12-2023,P24045,16249.4,Vehicle,FALSE,0
C24046,12-05-2023,P24046,9473.4,Medical,FALSE,0
C24047,10-02-2023,P24047,12750.75,Vehicle,TRUE,1
C24048,20-07-2023,P24048,9904.01,Vehicle,FALSE,0
C24049,09-04-2023,P24049,10325.25,Medical,FALSE,0
C24050,07-11-2023,P24050,10528.33,Vehicle,TRUE,1
C24051,11-10-2023,P24051,15712.89,Vehicle,FALSE,0
C24052,23-12-2023,P24052,16998.8,Vehicle,TRUE,0
C24053,16-02-2023,P24053,7589.85,Vehicle,TRUE,1
C24054,17-05-2023,P24054,11067.75,Vehicle,FALSE,0
C24055,10-05-2023,P24055,11903.28,Vehicle,FALSE,0
C24056,14-07-2023,P24056,10901.4,Vehicle,FALSE,0
C24057,27-04-2023,P24057,7977.95,Vehicle,FALSE,0
C24058,30-12-2023,P24058,9988,Vehicle,FALSE,0
C24059,10-03-2023,P24059,13444.7,Vehicle,FALSE,0
C24060,28-01-2023,P24060,21293.65,Home Damage,FALSE,0
C24061,01-12-2023,P24061,15703.6,Home Damage,FALSE,0
C24062,14-01-2023,P24062,8801.21,Home Damage,TRUE,0
C24063,15-02-2023,P24063,8284.16,Medical,FALSE,0
C24064,16-01-2023,P24064,16843.74,Vehicle,FALSE,0
C24065,28-07-2023,P24065,9693.21,Medical,FALSE,0
C24066,07-06-2023,P24066,23056.25,Home Damage,FALSE,0
C24067,03-12-2023,P24067,15043.67,Vehicle,FALSE,0
C24068,15-08-2023,P24068,7161.79,Medical,FALSE,0
C24069,29-08-2023,P24069,14534.68,Vehicle,FALSE,0
C24070,27-02-2023,P24070,14955.56,Vehicle,FALSE,0
C24071,31-10-2023,P24071,29590.6,Home Damage,FALSE,0
C24072,01-11-2023,P24072,12294.87,Vehicle,FALSE,0
C24073,11-12-2023,P24073,11957.86,Vehicle,FALSE,0
C24074,10-05-2023,P24074,14078.59,Vehicle,FALSE,0
C24075,05-08-2023,P24075,14819.96,Vehicle,FALSE,0
C24076,14-01-2023,P24076,14056.58,Vehicle,FALSE,1
C24077,25-12-2023,P24077,11494.61,Vehicle,FALSE,0
C24078,31-08-2023,P24078,9452.58,Vehicle,FALSE,0
C24079,25-05-2023,P24079,10535.97,Vehicle,FALSE,0
C24080,22-11-2023,P24080,25874.21,Home Damage,FALSE,0
C24081,13-04-2023,P24081,10060.3,Medical,FALSE,0
C24082,05-08-2023,P24082,13392.35,Home Damage,FALSE,0
C24083,24-12-2023,P24083,10344.18,Vehicle,FALSE,0
C24084,05-03-2023,P24084,13787.27,Vehicle,FALSE,0
C24085,07-06-2023,P24085,10047.37,Vehicle,FALSE,0
C24086,11-06-2023,P24086,8451.37,Medical,FALSE,0
C24087,18-01-2023,P24087,20567.82,Home Damage,FALSE,0
C24088,04-08-2023,P24088,11799.05,Vehicle,TRUE,1
C24089,15-11-2023,P24089,7454.36,Medical,FALSE,0
C24090,18-02-2023,P24090,28249.07,Home Damage,FALSE,0
C24091,25-02-2023,P24091,10334.32,Vehicle,FALSE,0
C24092,13-12-2023,P24092,9740.16,Vehicle,FALSE,0
C24093,27-02-2023,P24093,9092.58,Vehicle,FALSE,0
C24094,04-06-2023,P24094,11514.4,Vehicle,FALSE,0
C24095,24-02-2023,P24095,14092.54,Vehicle,FALSE,0
C24096,07-12-2023,P24096,8162.46,Vehicle,TRUE,1
C24097,19-01-2023,P24097,13048.35,Vehicle,FALSE,0
C24098,31-05-2023,P24098,8814.62,Medical,FALSE,0
C24099,25-12-2023,P24099,10302.15,Vehicle,FALSE,0
C24100,18-04-2023,P24100,12025.94,Vehicle,FALSE,0
C24101,16-02-2023,P24101,11348.92,Vehicle,FALSE,0
C24102,26-07-2023,P24102,19227.41,Vehicle,FALSE,0
C24103,29-12-2023,P24103,10038.34,Vehicle,FALSE,0
C24104,06-12-2023,P24104,13769.27,Vehicle,FALSE,0
C24105,08-05-2023,P24105,8735.56,Medical,FALSE,0
C24106,04-07-2023,P24106,13283.85,Vehicle,FALSE,0
C24107,27-02-2023,P24107,9211.4,Vehicle,FALSE,0
